"issueId","severity","status","category","rawRecordId","url","currentH1","modelReference","recommendation"
"raw-080-family-or-series","low","family-or-series","magnetic-separators","raw-080","https://cowinmachine.com/products/magnetic-separators/mag-series-080-080","Permanent Magnetic Separator","Series-080","Confirm page evidence and product identity with the owner."
"raw-080-generic-title-needs-identification","low","generic-title-needs-identification","magnetic-separators","raw-080","https://cowinmachine.com/products/magnetic-separators/mag-series-080-080","Permanent Magnetic Separator","Series-080","Request a manufacturer model or approved family designation."
"raw-080-missing-specification","medium","missing-specification","magnetic-separators","raw-080","https://cowinmachine.com/products/magnetic-separators/mag-series-080-080","Permanent Magnetic Separator","Series-080","Obtain approved model-specific specification data before a technical rewrite."
"raw-080-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","magnetic-separators","raw-080","https://cowinmachine.com/products/magnetic-separators/mag-series-080-080","Permanent Magnetic Separator","Series-080","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-081-family-or-series","low","family-or-series","magnetic-separators","raw-081","https://cowinmachine.com/products/magnetic-separators/mag-series-081-081","Magnetic Separator","Series-081","Confirm page evidence and product identity with the owner."
"raw-081-generic-title-needs-identification","low","generic-title-needs-identification","magnetic-separators","raw-081","https://cowinmachine.com/products/magnetic-separators/mag-series-081-081","Magnetic Separator","Series-081","Request a manufacturer model or approved family designation."
"raw-081-missing-specification","medium","missing-specification","magnetic-separators","raw-081","https://cowinmachine.com/products/magnetic-separators/mag-series-081-081","Magnetic Separator","Series-081","Obtain approved model-specific specification data before a technical rewrite."
"raw-081-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","magnetic-separators","raw-081","https://cowinmachine.com/products/magnetic-separators/mag-series-081-081","Magnetic Separator","Series-081","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-082-family-or-series","low","family-or-series","magnetic-separators","raw-082","https://cowinmachine.com/products/magnetic-separators/mag-series-082-082","Magnetic Separator","Series-082","Confirm page evidence and product identity with the owner."
"raw-082-generic-title-needs-identification","low","generic-title-needs-identification","magnetic-separators","raw-082","https://cowinmachine.com/products/magnetic-separators/mag-series-082-082","Magnetic Separator","Series-082","Request a manufacturer model or approved family designation."
"raw-082-missing-specification","medium","missing-specification","magnetic-separators","raw-082","https://cowinmachine.com/products/magnetic-separators/mag-series-082-082","Magnetic Separator","Series-082","Obtain approved model-specific specification data before a technical rewrite."
"raw-082-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","magnetic-separators","raw-082","https://cowinmachine.com/products/magnetic-separators/mag-series-082-082","Magnetic Separator","Series-082","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-083-family-or-series","low","family-or-series","magnetic-separators","raw-083","https://cowinmachine.com/products/magnetic-separators/mag-series-083-083","Electromagnetic Magnetic Separator","Series-083","Confirm page evidence and product identity with the owner."
"raw-083-generic-title-needs-identification","low","generic-title-needs-identification","magnetic-separators","raw-083","https://cowinmachine.com/products/magnetic-separators/mag-series-083-083","Electromagnetic Magnetic Separator","Series-083","Request a manufacturer model or approved family designation."
"raw-083-missing-specification","medium","missing-specification","magnetic-separators","raw-083","https://cowinmachine.com/products/magnetic-separators/mag-series-083-083","Electromagnetic Magnetic Separator","Series-083","Obtain approved model-specific specification data before a technical rewrite."
"raw-083-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","magnetic-separators","raw-083","https://cowinmachine.com/products/magnetic-separators/mag-series-083-083","Electromagnetic Magnetic Separator","Series-083","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-084-family-or-series","low","family-or-series","magnetic-separators","raw-084","https://cowinmachine.com/products/magnetic-separators/mag-series-084-084","Permanent Magnetic Separator","Series-084","Confirm page evidence and product identity with the owner."
"raw-084-generic-title-needs-identification","low","generic-title-needs-identification","magnetic-separators","raw-084","https://cowinmachine.com/products/magnetic-separators/mag-series-084-084","Permanent Magnetic Separator","Series-084","Request a manufacturer model or approved family designation."
"raw-084-missing-specification","medium","missing-specification","magnetic-separators","raw-084","https://cowinmachine.com/products/magnetic-separators/mag-series-084-084","Permanent Magnetic Separator","Series-084","Obtain approved model-specific specification data before a technical rewrite."
"raw-084-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","magnetic-separators","raw-084","https://cowinmachine.com/products/magnetic-separators/mag-series-084-084","Permanent Magnetic Separator","Series-084","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-085-family-or-series","low","family-or-series","magnetic-separators","raw-085","https://cowinmachine.com/products/magnetic-separators/mag-series-085-085","Electromagnetic Magnetic Separator","Series-085","Confirm page evidence and product identity with the owner."
"raw-085-generic-title-needs-identification","low","generic-title-needs-identification","magnetic-separators","raw-085","https://cowinmachine.com/products/magnetic-separators/mag-series-085-085","Electromagnetic Magnetic Separator","Series-085","Request a manufacturer model or approved family designation."
"raw-085-missing-specification","medium","missing-specification","magnetic-separators","raw-085","https://cowinmachine.com/products/magnetic-separators/mag-series-085-085","Electromagnetic Magnetic Separator","Series-085","Obtain approved model-specific specification data before a technical rewrite."
"raw-085-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","magnetic-separators","raw-085","https://cowinmachine.com/products/magnetic-separators/mag-series-085-085","Electromagnetic Magnetic Separator","Series-085","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-086-family-or-series","low","family-or-series","magnetic-separators","raw-086","https://cowinmachine.com/products/magnetic-separators/mag-series-086-086","Automatic-Discharge Electromagnetic Magnetic Separator","Series-086","Confirm page evidence and product identity with the owner."
"raw-086-generic-title-needs-identification","low","generic-title-needs-identification","magnetic-separators","raw-086","https://cowinmachine.com/products/magnetic-separators/mag-series-086-086","Automatic-Discharge Electromagnetic Magnetic Separator","Series-086","Request a manufacturer model or approved family designation."
"raw-086-missing-specification","medium","missing-specification","magnetic-separators","raw-086","https://cowinmachine.com/products/magnetic-separators/mag-series-086-086","Automatic-Discharge Electromagnetic Magnetic Separator","Series-086","Obtain approved model-specific specification data before a technical rewrite."
"raw-087-family-or-series","low","family-or-series","magnetic-separators","raw-087","https://cowinmachine.com/products/magnetic-separators/mag-series-087-087","Automatic-Discharge Permanent Magnetic Separator","Series-087","Confirm page evidence and product identity with the owner."
"raw-087-generic-title-needs-identification","low","generic-title-needs-identification","magnetic-separators","raw-087","https://cowinmachine.com/products/magnetic-separators/mag-series-087-087","Automatic-Discharge Permanent Magnetic Separator","Series-087","Request a manufacturer model or approved family designation."
"raw-087-missing-specification","medium","missing-specification","magnetic-separators","raw-087","https://cowinmachine.com/products/magnetic-separators/mag-series-087-087","Automatic-Discharge Permanent Magnetic Separator","Series-087","Obtain approved model-specific specification data before a technical rewrite."
"raw-088-family-or-series","low","family-or-series","magnetic-separators","raw-088","https://cowinmachine.com/products/magnetic-separators/mag-series-088-088","Electromagnetic Magnetic Separator","Series-088","Confirm page evidence and product identity with the owner."
"raw-088-generic-title-needs-identification","low","generic-title-needs-identification","magnetic-separators","raw-088","https://cowinmachine.com/products/magnetic-separators/mag-series-088-088","Electromagnetic Magnetic Separator","Series-088","Request a manufacturer model or approved family designation."
"raw-088-missing-specification","medium","missing-specification","magnetic-separators","raw-088","https://cowinmachine.com/products/magnetic-separators/mag-series-088-088","Electromagnetic Magnetic Separator","Series-088","Obtain approved model-specific specification data before a technical rewrite."
"raw-088-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","magnetic-separators","raw-088","https://cowinmachine.com/products/magnetic-separators/mag-series-088-088","Electromagnetic Magnetic Separator","Series-088","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-089-family-or-series","low","family-or-series","mobile-lighting-systems","raw-089","https://cowinmachine.com/products/mobile-lighting-systems/tower-tower-ust300l-089","TOWER-UST300L Solar Mobile Light Tower","","Confirm page evidence and product identity with the owner."
"raw-089-generic-title-needs-identification","low","generic-title-needs-identification","mobile-lighting-systems","raw-089","https://cowinmachine.com/products/mobile-lighting-systems/tower-tower-ust300l-089","TOWER-UST300L Solar Mobile Light Tower","","Request a manufacturer model or approved family designation."
"raw-089-missing-source-evidence","medium","missing-source-evidence","mobile-lighting-systems","raw-089","https://cowinmachine.com/products/mobile-lighting-systems/tower-tower-ust300l-089","TOWER-UST300L Solar Mobile Light Tower","","Confirm page evidence and product identity with the owner."
"raw-091-family-or-series","low","family-or-series","mobile-lighting-systems","raw-091","https://cowinmachine.com/products/mobile-lighting-systems/tower-site-ust900l-091","SITE-UST900L Solar Mobile Light Tower","","Confirm page evidence and product identity with the owner."
"raw-091-generic-title-needs-identification","low","generic-title-needs-identification","mobile-lighting-systems","raw-091","https://cowinmachine.com/products/mobile-lighting-systems/tower-site-ust900l-091","SITE-UST900L Solar Mobile Light Tower","","Request a manufacturer model or approved family designation."
"raw-091-missing-source-evidence","medium","missing-source-evidence","mobile-lighting-systems","raw-091","https://cowinmachine.com/products/mobile-lighting-systems/tower-site-ust900l-091","SITE-UST900L Solar Mobile Light Tower","","Confirm page evidence and product identity with the owner."
"raw-092-family-or-series","low","family-or-series","mobile-lighting-systems","raw-092","https://cowinmachine.com/products/mobile-lighting-systems/tower-tower-ust1200l-092","TOWER-UST1200L Solar Mobile Light Tower","","Confirm page evidence and product identity with the owner."
"raw-092-generic-title-needs-identification","low","generic-title-needs-identification","mobile-lighting-systems","raw-092","https://cowinmachine.com/products/mobile-lighting-systems/tower-tower-ust1200l-092","TOWER-UST1200L Solar Mobile Light Tower","","Request a manufacturer model or approved family designation."
"raw-092-missing-source-evidence","medium","missing-source-evidence","mobile-lighting-systems","raw-092","https://cowinmachine.com/products/mobile-lighting-systems/tower-tower-ust1200l-092","TOWER-UST1200L Solar Mobile Light Tower","","Confirm page evidence and product identity with the owner."
"raw-093-family-or-series","low","family-or-series","mobile-lighting-systems","raw-093","https://cowinmachine.com/products/mobile-lighting-systems/tower-tower-ust1800l-093","TOWER-UST1800L Solar Mobile Light Tower","","Confirm page evidence and product identity with the owner."
"raw-093-generic-title-needs-identification","low","generic-title-needs-identification","mobile-lighting-systems","raw-093","https://cowinmachine.com/products/mobile-lighting-systems/tower-tower-ust1800l-093","TOWER-UST1800L Solar Mobile Light Tower","","Request a manufacturer model or approved family designation."
"raw-093-missing-source-evidence","medium","missing-source-evidence","mobile-lighting-systems","raw-093","https://cowinmachine.com/products/mobile-lighting-systems/tower-tower-ust1800l-093","TOWER-UST1800L Solar Mobile Light Tower","","Confirm page evidence and product identity with the owner."
"raw-094-family-or-series","low","family-or-series","mobile-lighting-systems","raw-094","https://cowinmachine.com/products/mobile-lighting-systems/tower-tower-ust2400l-094","TOWER-UST2400L Solar Mobile Light Tower","","Confirm page evidence and product identity with the owner."
"raw-094-generic-title-needs-identification","low","generic-title-needs-identification","mobile-lighting-systems","raw-094","https://cowinmachine.com/products/mobile-lighting-systems/tower-tower-ust2400l-094","TOWER-UST2400L Solar Mobile Light Tower","","Request a manufacturer model or approved family designation."
"raw-094-missing-source-evidence","medium","missing-source-evidence","mobile-lighting-systems","raw-094","https://cowinmachine.com/products/mobile-lighting-systems/tower-tower-ust2400l-094","TOWER-UST2400L Solar Mobile Light Tower","","Confirm page evidence and product identity with the owner."
"raw-095-family-or-series","low","family-or-series","mobile-lighting-systems","raw-095","https://cowinmachine.com/products/mobile-lighting-systems/tower-series-095-095","Solar Mobile Light Tower","","Confirm page evidence and product identity with the owner."
"raw-095-generic-title-needs-identification","low","generic-title-needs-identification","mobile-lighting-systems","raw-095","https://cowinmachine.com/products/mobile-lighting-systems/tower-series-095-095","Solar Mobile Light Tower","","Request a manufacturer model or approved family designation."
"raw-095-missing-source-evidence","medium","missing-source-evidence","mobile-lighting-systems","raw-095","https://cowinmachine.com/products/mobile-lighting-systems/tower-series-095-095","Solar Mobile Light Tower","","Confirm page evidence and product identity with the owner."
"raw-096-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","mobile-lighting-systems","raw-096","https://cowinmachine.com/products/mobile-lighting-systems/tower-ust-300s-096","UST-300S Solar Surveillance Mobile Light Tower","UST-300S","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-097-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","mobile-lighting-systems","raw-097","https://cowinmachine.com/products/mobile-lighting-systems/tower-ust-600s-097","UST-600S Solar Surveillance Mobile Light Tower","UST-600S","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-098-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","mobile-lighting-systems","raw-098","https://cowinmachine.com/products/mobile-lighting-systems/tower-ust-900s-098","UST-900S Solar Surveillance Mobile Light Tower","UST-900S","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-100-family-or-series","low","family-or-series","mobile-lighting-systems","raw-100","https://cowinmachine.com/products/mobile-lighting-systems/tower-block-ubt300s-100","BLOCK-UBT300S Solar Surveillance Mobile Light Tower","","Confirm page evidence and product identity with the owner."
"raw-100-generic-title-needs-identification","low","generic-title-needs-identification","mobile-lighting-systems","raw-100","https://cowinmachine.com/products/mobile-lighting-systems/tower-block-ubt300s-100","BLOCK-UBT300S Solar Surveillance Mobile Light Tower","","Request a manufacturer model or approved family designation."
"raw-100-missing-source-evidence","medium","missing-source-evidence","mobile-lighting-systems","raw-100","https://cowinmachine.com/products/mobile-lighting-systems/tower-block-ubt300s-100","BLOCK-UBT300S Solar Surveillance Mobile Light Tower","","Confirm page evidence and product identity with the owner."
"raw-101-family-or-series","low","family-or-series","mobile-lighting-systems","raw-101","https://cowinmachine.com/products/mobile-lighting-systems/tower-series-101-101","Solar Surveillance Mobile Light Tower","","Confirm page evidence and product identity with the owner."
"raw-101-generic-title-needs-identification","low","generic-title-needs-identification","mobile-lighting-systems","raw-101","https://cowinmachine.com/products/mobile-lighting-systems/tower-series-101-101","Solar Surveillance Mobile Light Tower","","Request a manufacturer model or approved family designation."
"raw-101-missing-source-evidence","medium","missing-source-evidence","mobile-lighting-systems","raw-101","https://cowinmachine.com/products/mobile-lighting-systems/tower-series-101-101","Solar Surveillance Mobile Light Tower","","Confirm page evidence and product identity with the owner."
"raw-105-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","mobile-lighting-systems","raw-105","https://cowinmachine.com/products/mobile-lighting-systems/tower-ust-600s-105","UST-600S Solar Surveillance Mobile Light Tower","UST-600S","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-110-family-or-series","low","family-or-series","mobile-lighting-systems","raw-110","https://cowinmachine.com/products/mobile-lighting-systems/tower-trailers-uht7000pled-110","TRAILERS-UHT7000PLED Mobile Light Tower","","Confirm page evidence and product identity with the owner."
"raw-110-generic-title-needs-identification","low","generic-title-needs-identification","mobile-lighting-systems","raw-110","https://cowinmachine.com/products/mobile-lighting-systems/tower-trailers-uht7000pled-110","TRAILERS-UHT7000PLED Mobile Light Tower","","Request a manufacturer model or approved family designation."
"raw-110-missing-source-evidence","medium","missing-source-evidence","mobile-lighting-systems","raw-110","https://cowinmachine.com/products/mobile-lighting-systems/tower-trailers-uht7000pled-110","TRAILERS-UHT7000PLED Mobile Light Tower","","Confirm page evidence and product identity with the owner."
"raw-111-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","mobile-lighting-systems","raw-111","https://cowinmachine.com/products/mobile-lighting-systems/tower-ust-300s-111","UST-300S Solar Surveillance Mobile Light Tower","UST-300S","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-118-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","mobile-lighting-systems","raw-118","https://cowinmachine.com/products/mobile-lighting-systems/tower-ust-900s-118","UST-900S Solar Surveillance Mobile Light Tower","UST-900S","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-119-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","mobile-lighting-systems","raw-119","https://cowinmachine.com/products/mobile-lighting-systems/tower-ust-900s-119","UST-900S Solar Surveillance Mobile Light Tower","UST-900S","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-120-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","mobile-lighting-systems","raw-120","https://cowinmachine.com/products/mobile-lighting-systems/tower-ust-1200s-120","UST-1200S Solar Surveillance Mobile Light Tower","UST-1200S","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-121-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","mobile-lighting-systems","raw-121","https://cowinmachine.com/products/mobile-lighting-systems/tower-ust-1200s-121","UST-1200S Solar Surveillance Mobile Light Tower","UST-1200S","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-125-missing-specification","medium","missing-specification","compressed-air-equipment","raw-125","https://cowinmachine.com/products/compressed-air-equipment/air-zd20-125","ZD20 Variable-Speed Screw Air Compressor","ZD20","Obtain approved model-specific specification data before a technical rewrite."
"raw-127-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","compressed-air-equipment","raw-127","https://cowinmachine.com/products/compressed-air-equipment/air-zd50lv-8-127","ZD50LV-8 Electric Portable Screw Air Compressor","ZD50LV-8","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-128-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","compressed-air-equipment","raw-128","https://cowinmachine.com/products/compressed-air-equipment/air-zd50lv-8-128","ZD50LV-8 Electric Screw Air Compressor","ZD50LV-8","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-133-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","compressed-air-equipment","raw-133","https://cowinmachine.com/products/compressed-air-equipment/air-zdcy-5-8-133","ZDCY 5-8 Diesel Portable Screw Air Compressor","ZDCY 5-8","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-137-family-or-series","low","family-or-series","compressed-air-equipment","raw-137","https://cowinmachine.com/products/compressed-air-equipment/air-series-137-137","Diesel Piston Air Compressor","","Confirm page evidence and product identity with the owner."
"raw-137-generic-title-needs-identification","low","generic-title-needs-identification","compressed-air-equipment","raw-137","https://cowinmachine.com/products/compressed-air-equipment/air-series-137-137","Diesel Piston Air Compressor","","Request a manufacturer model or approved family designation."
"raw-137-missing-source-evidence","medium","missing-source-evidence","compressed-air-equipment","raw-137","https://cowinmachine.com/products/compressed-air-equipment/air-series-137-137","Diesel Piston Air Compressor","","Confirm page evidence and product identity with the owner."
"raw-137-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","compressed-air-equipment","raw-137","https://cowinmachine.com/products/compressed-air-equipment/air-series-137-137","Diesel Piston Air Compressor","","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-138-family-or-series","low","family-or-series","compressed-air-equipment","raw-138","https://cowinmachine.com/products/compressed-air-equipment/air-series-138-138","Diesel Piston Air Compressor","","Confirm page evidence and product identity with the owner."
"raw-138-generic-title-needs-identification","low","generic-title-needs-identification","compressed-air-equipment","raw-138","https://cowinmachine.com/products/compressed-air-equipment/air-series-138-138","Diesel Piston Air Compressor","","Request a manufacturer model or approved family designation."
"raw-138-missing-source-evidence","medium","missing-source-evidence","compressed-air-equipment","raw-138","https://cowinmachine.com/products/compressed-air-equipment/air-series-138-138","Diesel Piston Air Compressor","","Confirm page evidence and product identity with the owner."
"raw-138-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","compressed-air-equipment","raw-138","https://cowinmachine.com/products/compressed-air-equipment/air-series-138-138","Diesel Piston Air Compressor","","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-139-family-or-series","low","family-or-series","compressed-air-equipment","raw-139","https://cowinmachine.com/products/compressed-air-equipment/air-series-139-139","Diesel Piston Air Compressor","","Confirm page evidence and product identity with the owner."
"raw-139-generic-title-needs-identification","low","generic-title-needs-identification","compressed-air-equipment","raw-139","https://cowinmachine.com/products/compressed-air-equipment/air-series-139-139","Diesel Piston Air Compressor","","Request a manufacturer model or approved family designation."
"raw-139-missing-source-evidence","medium","missing-source-evidence","compressed-air-equipment","raw-139","https://cowinmachine.com/products/compressed-air-equipment/air-series-139-139","Diesel Piston Air Compressor","","Confirm page evidence and product identity with the owner."
"raw-139-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","compressed-air-equipment","raw-139","https://cowinmachine.com/products/compressed-air-equipment/air-series-139-139","Diesel Piston Air Compressor","","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-140-family-or-series","low","family-or-series","compressed-air-equipment","raw-140","https://cowinmachine.com/products/compressed-air-equipment/air-series-140-140","Piston Air Compressor","","Confirm page evidence and product identity with the owner."
"raw-140-generic-title-needs-identification","low","generic-title-needs-identification","compressed-air-equipment","raw-140","https://cowinmachine.com/products/compressed-air-equipment/air-series-140-140","Piston Air Compressor","","Request a manufacturer model or approved family designation."
"raw-140-missing-source-evidence","medium","missing-source-evidence","compressed-air-equipment","raw-140","https://cowinmachine.com/products/compressed-air-equipment/air-series-140-140","Piston Air Compressor","","Confirm page evidence and product identity with the owner."
"raw-141-family-or-series","low","family-or-series","compressed-air-equipment","raw-141","https://cowinmachine.com/products/compressed-air-equipment/air-series-141-141","Diesel Portable Piston Air Compressor","","Confirm page evidence and product identity with the owner."
"raw-141-generic-title-needs-identification","low","generic-title-needs-identification","compressed-air-equipment","raw-141","https://cowinmachine.com/products/compressed-air-equipment/air-series-141-141","Diesel Portable Piston Air Compressor","","Request a manufacturer model or approved family designation."
"raw-141-missing-source-evidence","medium","missing-source-evidence","compressed-air-equipment","raw-141","https://cowinmachine.com/products/compressed-air-equipment/air-series-141-141","Diesel Portable Piston Air Compressor","","Confirm page evidence and product identity with the owner."
"raw-141-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","compressed-air-equipment","raw-141","https://cowinmachine.com/products/compressed-air-equipment/air-series-141-141","Diesel Portable Piston Air Compressor","","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-142-family-or-series","low","family-or-series","compressed-air-equipment","raw-142","https://cowinmachine.com/products/compressed-air-equipment/air-series-142-142","Diesel Portable Piston Air Compressor","","Confirm page evidence and product identity with the owner."
"raw-142-generic-title-needs-identification","low","generic-title-needs-identification","compressed-air-equipment","raw-142","https://cowinmachine.com/products/compressed-air-equipment/air-series-142-142","Diesel Portable Piston Air Compressor","","Request a manufacturer model or approved family designation."
"raw-142-missing-source-evidence","medium","missing-source-evidence","compressed-air-equipment","raw-142","https://cowinmachine.com/products/compressed-air-equipment/air-series-142-142","Diesel Portable Piston Air Compressor","","Confirm page evidence and product identity with the owner."
"raw-142-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","compressed-air-equipment","raw-142","https://cowinmachine.com/products/compressed-air-equipment/air-series-142-142","Diesel Portable Piston Air Compressor","","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-143-family-or-series","low","family-or-series","compressed-air-equipment","raw-143","https://cowinmachine.com/products/compressed-air-equipment/air-series-143-143","Diesel Portable Piston Air Compressor","","Confirm page evidence and product identity with the owner."
"raw-143-generic-title-needs-identification","low","generic-title-needs-identification","compressed-air-equipment","raw-143","https://cowinmachine.com/products/compressed-air-equipment/air-series-143-143","Diesel Portable Piston Air Compressor","","Request a manufacturer model or approved family designation."
"raw-143-missing-source-evidence","medium","missing-source-evidence","compressed-air-equipment","raw-143","https://cowinmachine.com/products/compressed-air-equipment/air-series-143-143","Diesel Portable Piston Air Compressor","","Confirm page evidence and product identity with the owner."
"raw-143-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","compressed-air-equipment","raw-143","https://cowinmachine.com/products/compressed-air-equipment/air-series-143-143","Diesel Portable Piston Air Compressor","","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-149-family-or-series","low","family-or-series","generator-systems","raw-149","https://cowinmachine.com/products/generator-systems/gen-series-149-149","Diesel Generator System","","Confirm page evidence and product identity with the owner."
"raw-149-generic-title-needs-identification","low","generic-title-needs-identification","generator-systems","raw-149","https://cowinmachine.com/products/generator-systems/gen-series-149-149","Diesel Generator System","","Request a manufacturer model or approved family designation."
"raw-149-missing-source-evidence","medium","missing-source-evidence","generator-systems","raw-149","https://cowinmachine.com/products/generator-systems/gen-series-149-149","Diesel Generator System","","Confirm page evidence and product identity with the owner."
"raw-156-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","drilling-equipment","raw-156","https://cowinmachine.com/products/drilling-equipment/rig-zdd100-156","ZDD100 DTH Drilling Rig","ZDD100","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-157-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","drilling-equipment","raw-157","https://cowinmachine.com/products/drilling-equipment/rig-zdd100-157","ZDD100 Drilling Rig","ZDD100","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-160-family-or-series","low","family-or-series","drilling-consumables","raw-160","https://cowinmachine.com/products/drilling-consumables/tool-series-160-160","Button Bit Drilling Tool","","Confirm page evidence and product identity with the owner."
"raw-160-generic-title-needs-identification","low","generic-title-needs-identification","drilling-consumables","raw-160","https://cowinmachine.com/products/drilling-consumables/tool-series-160-160","Button Bit Drilling Tool","","Request a manufacturer model or approved family designation."
"raw-160-missing-source-evidence","medium","missing-source-evidence","drilling-consumables","raw-160","https://cowinmachine.com/products/drilling-consumables/tool-series-160-160","Button Bit Drilling Tool","","Confirm page evidence and product identity with the owner."
"raw-161-family-or-series","low","family-or-series","drilling-consumables","raw-161","https://cowinmachine.com/products/drilling-consumables/tool-series-161-161","Drill Bit Drilling Tool","","Confirm page evidence and product identity with the owner."
"raw-161-generic-title-needs-identification","low","generic-title-needs-identification","drilling-consumables","raw-161","https://cowinmachine.com/products/drilling-consumables/tool-series-161-161","Drill Bit Drilling Tool","","Request a manufacturer model or approved family designation."
"raw-161-missing-source-evidence","medium","missing-source-evidence","drilling-consumables","raw-161","https://cowinmachine.com/products/drilling-consumables/tool-series-161-161","Drill Bit Drilling Tool","","Confirm page evidence and product identity with the owner."
"raw-161-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","drilling-consumables","raw-161","https://cowinmachine.com/products/drilling-consumables/tool-series-161-161","Drill Bit Drilling Tool","","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-162-family-or-series","low","family-or-series","drilling-consumables","raw-162","https://cowinmachine.com/products/drilling-consumables/tool-series-162-162","Drill Bit Drilling Tool","","Confirm page evidence and product identity with the owner."
"raw-162-generic-title-needs-identification","low","generic-title-needs-identification","drilling-consumables","raw-162","https://cowinmachine.com/products/drilling-consumables/tool-series-162-162","Drill Bit Drilling Tool","","Request a manufacturer model or approved family designation."
"raw-162-missing-source-evidence","medium","missing-source-evidence","drilling-consumables","raw-162","https://cowinmachine.com/products/drilling-consumables/tool-series-162-162","Drill Bit Drilling Tool","","Confirm page evidence and product identity with the owner."
"raw-162-duplicate-or-near-duplicate","high","duplicate-or-near-duplicate","drilling-consumables","raw-162","https://cowinmachine.com/products/drilling-consumables/tool-series-162-162","Drill Bit Drilling Tool","","Confirm whether this URL is a distinct SKU or consolidate it under a canonical family."
"raw-164-family-or-series","low","family-or-series","drilling-consumables","raw-164","https://cowinmachine.com/products/drilling-consumables/tool-series-164-164","Drill Pipe Drilling Tool","","Confirm page evidence and product identity with the owner."
"raw-164-generic-title-needs-identification","low","generic-title-needs-identification","drilling-consumables","raw-164","https://cowinmachine.com/products/drilling-consumables/tool-series-164-164","Drill Pipe Drilling Tool","","Request a manufacturer model or approved family designation."
"raw-164-missing-source-evidence","medium","missing-source-evidence","drilling-consumables","raw-164","https://cowinmachine.com/products/drilling-consumables/tool-series-164-164","Drill Pipe Drilling Tool","","Confirm page evidence and product identity with the owner."
